"date","solar_mj_m2_d","tmax","tmin","tavg"
2021-03-27,11.92,0.91,-5.69,-1.19
2021-03-28,7.88,1.01,-2.95,-0.17
2021-03-29,10.82,-3.98,-13.99,-7.59
2021-03-30,14.94,-4.24,-16.74,-10.47
2021-03-31,20.31,0.69,-12.42,-5.34
2021-04-01,16.39,1.31,-7.55,-1.57
2021-04-02,19.81,1.36,-3.76,-0.27
2021-04-03,17.05,1.57,-2.87,-0.24
2021-04-04,8.27,1.2,-4.72,-0.8
2021-04-05,19.74,0.86,-7.71,-2.4
2021-04-06,22.55,1.29,-8.83,-3.17
2021-04-07,16.88,3.35,-7.07,-0.93
2021-04-08,10.64,-0.1,-8.69,-2.43
2021-04-09,19.99,2.17,-9.67,-2.72
2021-04-10,11.37,-0.97,-7.42,-3.22
2021-04-11,13.67,-0.21,-9.44,-4.71
2021-04-12,13.31,-2.54,-11.22,-6.5
2021-04-13,19.12,-2.02,-10.96,-6.48
2021-04-14,21.2,2.39,-10.66,-3.6
2021-04-15,23.02,5.45,-5.63,-0.3
2021-04-16,25.46,9.35,-2.74,3.19
2021-04-17,25.02,12.7,-0.33,5.27
2021-04-18,15.9,5.62,-6.31,-0.57
2021-04-19,17.67,0.91,-7.57,-3.72
2021-04-20,24.14,3.94,-6.27,-1.34
2021-04-21,26.36,8.59,-6.23,1.14
2021-04-22,9.99,0.63,-5.86,-1.99
2021-04-23,13.88,4,-7.33,-1.33
2021-04-24,11.47,4.35,-2.79,0.08
2021-04-25,13.18,3.73,-3.04,0.38
2021-04-26,15.53,5.79,-3.68,0.53
2021-04-27,21.69,9.15,-3.21,3.03
2021-04-28,19.39,10.47,-1.7,4.52
2021-04-29,19.31,15.27,0.32,7.47
2021-04-30,13.63,13.55,3.29,8.79
2021-05-01,19.16,11.69,0.24,6.14
2021-05-02,19.81,6.74,-1.7,2.13
2021-05-03,17.23,8.06,-2.08,2.92
2021-05-04,20.78,8.73,-0.97,3.56
2021-05-05,26.59,12.32,-1.24,5.67
2021-05-06,26.1,15.72,-0.56,7.89
2021-05-07,13.61,7.7,-1.71,4.27
2021-05-08,12.67,3.38,-2.13,0.43
2021-05-09,12.82,5.17,-3.62,0.5
2021-05-10,17.73,9.62,-3.79,3.18
2021-05-11,17.57,9.41,0.31,4.74
2021-05-12,20.64,12.3,0.26,6.22
2021-05-13,20.31,13.03,1.07,7.18
2021-05-14,23.38,15.47,0.36,8.38
2021-05-15,27.08,17.24,3,10.83
2021-05-16,27.86,18.65,6.77,12.69
2021-05-17,28.15,18.87,6.26,12.41
2021-05-18,20.65,8.69,-1.6,5.39
2021-05-19,19.45,6.01,-3.62,1.53
2021-05-20,14.47,0.84,-5.57,-1.79
2021-05-21,13.26,1.28,-5.58,-2.39
2021-05-22,27.45,6.55,-4.06,0.71
2021-05-23,4.41,6.17,-1.69,1.31
2021-05-24,6.95,5.98,-0.21,2.91
2021-05-25,14.37,11.97,3.15,6.43
2021-05-26,20.36,12.54,2.7,6.97
2021-05-27,20.72,15.72,1.85,8.98
2021-05-28,17.09,7.12,-0.86,3.73
2021-05-29,27.03,12.71,-1.96,6.95
2021-05-30,31.14,18.03,4.79,11.28
2021-05-31,29.14,19.3,5.65,13.08
2021-06-01,26.27,21.96,9.89,16.12
2021-06-02,31.27,24.35,11.69,17.89
2021-06-03,27.41,24.66,11.23,17.52
2021-06-04,29.87,20.53,8.9,14.92
2021-06-05,21.03,13.92,3.75,9.58
2021-06-06,17.13,7.03,1.14,4.28
2021-06-07,19.58,10.97,-0.05,6.08
2021-06-08,19.27,14.09,2.54,7.16
2021-06-09,10.18,13.79,3.38,8.17
2021-06-10,15.96,11.89,2.12,6.23
2021-06-11,19.78,12.8,-1.82,6.68
2021-06-12,18.74,13.82,4.17,8.74
2021-06-13,30.5,23.7,5.04,15.9
2021-06-14,30.9,25.34,9.81,18.37
2021-06-15,17.37,17.73,6.41,14.25
2021-06-16,26.41,15.25,3.12,9.05
2021-06-17,31.97,17.62,1.95,10.81
2021-06-18,31.31,20.43,5.23,14.24
2021-06-19,17.15,15.44,9.02,12.5
2021-06-20,21.15,16.97,5.55,11.15
2021-06-21,29.99,20.06,5.98,13.38
2021-06-22,29.81,22.77,8.5,16.24
2021-06-23,22.96,16.6,9.58,13.28
2021-06-24,20.29,16.99,9.28,13.12
2021-06-25,27.19,21.68,8.63,16.01
2021-06-26,29.93,24,10.97,18.32
2021-06-27,30.38,25.34,13.54,19.23
2021-06-28,31.14,28.41,13.57,21.8
2021-06-29,31.56,29.42,13.46,21.87
2021-06-30,32.14,28,13.32,20.73
2021-07-01,29.67,29.16,13.29,22.23
2021-07-02,30.81,26.34,14.06,19.8
2021-07-03,30.33,25.68,13.79,20.03
2021-07-04,30.58,27.43,12.04,19.18
2021-07-05,29.35,24.38,10.9,16.92
2021-07-06,29.57,26.55,10.34,18.82
2021-07-07,19.85,23.43,10.83,17.15
2021-07-08,27.46,22.38,8.57,16.01
2021-07-09,30.27,24.68,10.53,16.8
2021-07-10,30.86,25.37,13.37,19.17
2021-07-11,29.86,25.47,11.29,18.14
2021-07-12,29.41,25.64,9.8,18.12
2021-07-13,26.53,22.11,10.4,16.62
2021-07-14,25.26,25.73,10.86,18.72
2021-07-15,29.51,26.28,12.42,19.07
2021-07-16,28.97,25.02,11.05,17.91
2021-07-17,30.03,24.17,9.82,18.23
2021-07-18,26.87,28.4,14.88,21.76
2021-07-19,18.38,26.5,14.84,19.87
2021-07-20,15.94,25.78,13.32,18.71
2021-07-21,18.08,24.96,10.2,17.77
2021-07-22,30.69,21.88,7.63,14.36
2021-07-23,28.1,21.75,6.77,14.44
2021-07-24,26.75,25.26,10.05,18.06
2021-07-25,27.77,26.99,11.7,19.76
2021-07-26,25.03,28.12,12.73,20.32
2021-07-27,18.62,25.93,13.9,19.74
2021-07-28,21.49,24.64,14.96,18.99
2021-07-29,26.86,29.71,15.17,21.83
2021-07-30,27,31.05,12.79,22
2021-07-31,22.87,29.52,16.48,22.47
2021-08-01,13.99,30.33,15.05,22.76
2021-08-02,10.09,22.94,14.62,18.21
2021-08-03,21.01,27.41,13.15,19.87
2021-08-04,19.3,26.96,13.83,20.99
2021-08-05,15.34,29.5,11.65,19.83
2021-08-06,19.48,24.52,12.52,18.01
2021-08-07,13.51,22.11,13.05,16.86
2021-08-08,16.11,18.38,7.11,13.8
2021-08-09,17.97,17.07,6.1,11.01
2021-08-10,19.37,22.33,10.18,15.85
2021-08-11,26.47,27.14,11.02,18.8
2021-08-12,26.86,26.56,9.26,17.43
2021-08-13,25.39,28.65,9.94,19.84
2021-08-14,16.58,27.84,12.5,19.53
2021-08-15,20.05,28.83,11.79,19.85
2021-08-16,16.28,25.03,11.13,18.76
2021-08-17,3.56,15.72,2.74,8.71
2021-08-18,16.49,14.69,3.13,7.82
2021-08-19,18.38,19.3,2.21,11.16
2021-08-20,16.18,17.59,7.44,11.32
2021-08-21,6.37,12.67,6.53,9.04
2021-08-22,12.61,15.49,6.56,10.35
2021-08-23,16.73,14.35,2.91,8.6
2021-08-24,23.11,18.07,2.34,9.43
2021-08-25,21.96,20.07,2.92,12.22
2021-08-26,18.06,19.02,6.15,12.91
2021-08-27,12.01,14.33,6.87,10.2
2021-08-28,19.48,17.54,6.28,11.37
2021-08-29,23.56,22.66,6.56,14.69
2021-08-30,22.39,23.09,7.86,15.67
2021-08-31,19.6,15.99,2.61,9.21
2021-09-01,18.42,15.11,0.52,7.99
2021-09-02,19.37,18.06,1.5,9.86
2021-09-03,20.73,18.31,4.77,11.25
2021-09-04,19.93,20.63,6.75,12.98
2021-09-05,18.74,22.54,7.98,14.87
2021-09-06,19.72,21.12,9.42,14.43
2021-09-07,20.42,24.9,9.16,16.7
2021-09-08,13.91,26.39,9.73,16.72
2021-09-09,18.62,23.56,7.85,15.87
2021-09-10,7.95,21.56,9.42,14.64
2021-09-11,5.41,14.85,5.78,10.1
2021-09-12,11.23,15.11,6.14,9.93
2021-09-13,13.43,15.8,4.58,9.84
2021-09-14,17.78,17.39,2.53,10.14
2021-09-15,10.65,15.77,2.5,10.71
2021-09-16,19.58,11.55,-0.52,5.03
2021-09-17,11.83,16.15,-0.81,8.27
2021-09-18,5.49,16.36,3.6,9.87
2021-09-19,8.81,9.71,3.58,5.52
2021-09-20,10.51,10.01,-0.4,4.5
2021-09-21,18.41,15.88,-0.9,7.14
2021-09-22,14.05,18.16,2.26,9.91
2021-09-23,14.68,16.3,3.34,8.7
2021-09-24,17.53,19.81,2.32,10.6
2021-09-25,17.01,21.09,6.54,12.25
2021-09-26,15.38,18.35,5.87,11.75
2021-09-27,7.7,18.26,7.36,12.23
2021-09-28,6.26,8.09,3.29,5.43
2021-09-29,10.03,10.29,-0.41,4.42
2021-09-30,12.6,15.65,-1.22,6.74
2021-10-01,15.01,14.33,3.77,8.05
2021-10-02,13.51,13.21,-0.05,6.59
2021-10-03,11.44,16.29,1.76,8.13
2021-10-04,12.73,20.45,4.79,11.85
2021-10-05,13.04,21.09,5.37,12.53
2021-10-06,8.29,10.02,-1.92,5.16
2021-10-07,14.34,8.42,-2.77,1.95
2021-10-08,12.75,12.36,-0.7,5.29
2021-10-09,10.64,9.07,-3.72,3.07
2021-10-10,6.95,6.76,-4.76,1.73
2021-10-11,12.79,2.9,-4.43,-1.97
2021-10-12,14.5,5.71,-5.49,-1.21
2021-10-13,5.77,1.22,-5.14,-2.16
2021-10-14,6.43,3.65,-3.64,-0.98
2021-10-15,4.31,4.73,-1.16,1.17
2021-10-16,12.25,12.52,-1.51,3.51
2021-10-17,11.28,16.17,1.64,7.63
2021-10-18,12.35,13.41,-0.25,6.5
2021-10-19,12.29,12.17,-2.21,2.68
2021-10-20,5.51,9.1,-2.72,2.42
2021-10-21,10.66,10.34,0.41,4.32
2021-10-22,3.42,14.91,1.43,6.44
2021-10-23,5.98,4.43,0.38,1.58
2021-10-24,5.16,6.48,-0.91,2.48
2021-10-25,6.11,4.53,0.11,2.91
2021-10-26,4.11,4.14,-0.86,1
2021-10-27,5.32,4.13,-1.16,1.1
2021-10-28,2.51,8.29,-1.25,2.89
2021-10-29,2.43,8.26,-2.26,4.26
2021-10-30,8.17,0.29,-8.63,-4.48
2021-10-31,10.66,0.47,-9.11,-5.94
2021-11-01,10.16,3.4,-10.83,-4.09
2021-11-02,4.25,2.13,-5.41,-1.16
2021-11-03,3.52,3.45,0.04,1.2
2021-11-04,2.38,7.17,-0.07,2.93
2021-11-05,5.71,4,-0.5,1.18
2021-11-06,3.69,1.97,-2.64,-0.58
2021-11-07,3.76,-0.89,-4.82,-3.17
2021-11-08,5.47,0.26,-6.69,-3.73
2021-11-09,1.51,0.68,-6.63,-2.26
2021-11-10,4.7,-1.69,-5.33,-3.61
2021-11-11,3.86,-0.47,-6.7,-4.5
2021-11-12,1.41,1.11,-5.19,-0.28
2021-11-13,3.26,0.61,-1.4,-0.63
2021-11-14,2.32,7.08,-1.27,4.05
2021-11-15,2.9,8.17,-1.73,4.89
2021-11-16,4.44,-2.37,-8.83,-5.15
2021-11-17,6.76,-4.05,-10.86,-8.39
2021-11-18,2.73,-2.22,-9.44,-5.44
2021-11-19,2.72,0.61,-5.02,-2.72
2021-11-20,1.8,-3.11,-6.2,-4.79
2021-11-21,3.52,-0.89,-6.05,-4.02
2021-11-22,6.7,0.6,-5.96,-3.4
2021-11-23,1.33,-1.15,-9.72,-4.25
2021-11-24,3.75,-4.57,-9.95,-6.85
2021-11-25,2.04,-1.22,-6.17,-3.38
2021-11-26,2.04,0.11,-2.42,-1.24
2021-11-27,3.34,0.31,-1.72,-0.69
2021-11-28,2.15,4.99,0.49,3.07
2021-11-29,2.05,2.67,0.49,1.83
2021-11-30,0.87,3.44,0.72,1.67
2021-12-01,1.29,6.23,3.58,5
2021-12-02,2.89,4.12,-1.39,1.82
2021-12-03,2.76,-0.58,-3.91,-2.66
2021-12-04,1.24,-2.25,-7.09,-3.61
2021-12-05,4.78,-7.87,-16.51,-11.96
2021-12-06,2.5,-7.84,-16.19,-11.33
2021-12-07,1.54,-3.4,-13.05,-7.4
2021-12-08,2.03,-0.81,-8.44,-3.39
2021-12-09,2.36,-7.09,-15.76,-10.22
2021-12-10,2.58,-6.55,-11.46,-8.91
2021-12-11,1.67,-2.38,-6.12,-3.82
2021-12-12,2.07,-2.35,-10.65,-4.8
2021-12-13,2.2,-2.12,-11.03,-6.8
2021-12-14,1.44,-2.19,-10.3,-5.43
2021-12-15,2.01,-10.47,-15.36,-12.55
2021-12-16,1.5,-8.72,-19.04,-12.68
2021-12-17,3.59,-15.49,-26.67,-20.34
2021-12-18,1.11,-2.26,-18.83,-9.3
2021-12-19,3.25,-2.51,-19.65,-8.38
2021-12-20,1.41,-8.9,-20.59,-13.66
2021-12-21,3.1,-7.19,-15.85,-11.65
2021-12-22,2.06,-2.13,-7.07,-4.52
2021-12-23,1.39,-1.09,-7.11,-3.61
2021-12-24,1.8,-7.46,-17.81,-11.79
2021-12-25,2.3,-10.18,-21.11,-16.35
2021-12-26,1.32,-16.38,-26.9,-23.21
2021-12-27,2.9,-18.05,-28.91,-22.98
2021-12-28,2.52,-17.55,-21.06,-19.3
2021-12-29,4.86,-17.39,-27.68,-22.02
2021-12-30,3.73,-15.65,-23.1,-18.87
2021-12-31,4.01,-22.07,-29.72,-25.53
2022-01-01,2.69,-15.89,-29.07,-21.17
2022-01-02,2.72,-10.82,-15.73,-12.94
2022-01-03,1.16,-4.1,-15.46,-7.94
2022-01-04,3.32,-7.65,-25.92,-16.93
2022-01-05,2.7,-23.22,-28.91,-26.59
2022-01-06,1.21,-5.72,-24.58,-14.41
2022-01-07,0.84,-1.02,-5.42,-2.35
2022-01-08,4.08,-6.25,-12.81,-10.96
2022-01-09,4.73,-6.37,-12.81,-8.93
2022-01-10,5.36,-6.87,-13.47,-9.66
2022-01-11,1,-1.2,-7.79,-3.57
2022-01-12,1.73,0.1,-1.2,-0.38
2022-01-13,5.03,0.13,-8.78,-3.9
2022-01-14,2.66,-3.44,-10.42,-5.94
2022-01-15,3.33,-3.58,-6.79,-5.04
2022-01-16,4.49,-3.61,-10.37,-6.28
2022-01-17,4.06,-2.34,-7.43,-4.83
2022-01-18,4.12,-6.45,-21.78,-14.69
2022-01-19,5.36,-9.12,-22.04,-14.69
2022-01-20,2.35,-2.26,-10.21,-4.8
2022-01-21,4.3,-4.29,-9.37,-6.47
2022-01-22,5.06,-5.97,-9.15,-7.45
2022-01-23,6.89,-5.07,-10.93,-8.24
2022-01-24,3.77,-5.42,-12.75,-9.29
2022-01-25,4.88,-8.16,-14.23,-10.75
2022-01-26,5.59,-8.21,-14.27,-10.97
2022-01-27,5.93,-8.91,-18.38,-12.91
2022-01-28,6.44,-7.87,-16.47,-12.97
2022-01-29,6.3,-7.64,-15.3,-10.92
2022-01-30,3.36,-3.67,-10.23,-7.12
2022-01-31,4.07,-3.84,-13.58,-7.26
2022-02-01,3.89,-13.21,-26.34,-18.42
2022-02-02,6.03,-16.92,-29.59,-22.19
2022-02-03,5.97,-11.71,-17.62,-14.41
2022-02-04,1.83,-2.69,-11.79,-6.54
2022-02-05,6.13,-3.52,-9.36,-4.81
2022-02-06,7.06,-2.76,-9.58,-5.92
2022-02-07,6.19,-1.62,-9.91,-5.08
2022-02-08,6.07,-2.48,-5.72,-4.01
2022-02-09,6.68,-1.05,-3.52,-2.28
2022-02-10,8.74,-0.26,-5.71,-1.66
2022-02-11,11.08,-3.52,-13.05,-8.63
2022-02-12,10.86,-4.1,-12,-8.13
2022-02-13,9.45,-1.91,-13.09,-7.32
2022-02-14,4.32,0.17,-7.77,-3.87
2022-02-15,3.97,-2.76,-10.33,-6
2022-02-16,7.71,-5.61,-14.45,-10.25
2022-02-17,3.21,-3.05,-11.58,-6.02
2022-02-18,6.6,-1.72,-4.06,-2.92
2022-02-19,3.8,-0.17,-4.1,-2.27
2022-02-20,4.83,-2.33,-20.78,-11.5
2022-02-21,8.68,-21.39,-25.99,-23.49
2022-02-22,12.68,-24.86,-32.51,-26.68
2022-02-23,13.34,-17.12,-33.6,-24.43
2022-02-24,12.23,-10.54,-20.6,-16.32
2022-02-25,9.42,-11.83,-19.37,-15.05
2022-02-26,13.04,-7.6,-15.04,-11.81
2022-02-27,6.04,-1.85,-11.62,-5.78
2022-02-28,3.73,0.07,-2.19,-0.79
2022-03-01,5.48,0.2,0.03,0.12
2022-03-02,4.41,0.17,0.05,0.08
2022-03-03,5.22,0.18,-3.87,-0.72
2022-03-04,8.8,-2.85,-16.24,-7.26
2022-03-05,11.78,-5.29,-17.61,-11.18
2022-03-06,11.75,-6.15,-16.16,-10.41
2022-03-07,12.51,-3.49,-12.68,-7.9
2022-03-08,12.77,-11.39,-22.64,-15.4
2022-03-09,14.95,-13.99,-23.92,-19.69
2022-03-10,16.01,-8.98,-23.53,-14.05
2022-03-11,13.99,-4.49,-15.1,-8.82
2022-03-12,14.71,0.08,-6.56,-3.09
2022-03-13,8.46,-0.3,-3.67,-1.79
2022-03-14,8.31,-0.49,-2.13,-1.29
2022-03-15,6.18,0.13,-2.74,-0.41
2022-03-16,9.35,-1.47,-4.62,-3.39
2022-03-17,14.51,-0.47,-9.33,-3.92
2022-03-18,9.15,-0.25,-4.31,-1.91
2022-03-19,9.57,0.4,-5.44,-1.75
2022-03-20,12.89,-1.09,-7.46,-4.39
2022-03-21,6.94,-1.04,-9.03,-4.26
2022-03-22,10.34,0.32,-6.49,-2.26
2022-03-23,12.05,1.17,-2.04,0.05
2022-03-24,18.47,0.56,-7.48,-1.32
2022-03-25,14.07,0.87,-9.86,-3.23
2022-03-26,15.57,1.62,-4.77,-0.51
2022-03-27,16.84,5.29,0.36,2.7
2022-03-28,14.86,2.86,-2.02,1.12
2022-03-29,21.04,0.69,-5.94,-2.94
2022-03-30,8.17,0.85,-9.05,-2.49
2022-03-31,13.18,-1.32,-7.73,-3.35
2022-04-01,11.97,0.52,-8.97,-3.9
2022-04-02,9.12,-0.17,-7.6,-2.81
2022-04-03,13.4,0.61,-8.57,-3.23
2022-04-04,9.67,0.5,-5.18,-1.73
2022-04-05,12.16,-2.22,-5.67,-3.88
2022-04-06,19.95,0.22,-9.99,-4.46
2022-04-07,18.9,1.23,-8.81,-2.47
2022-04-08,10.07,1.44,-3.55,-0.03
2022-04-09,12.65,-1.92,-8.08,-3.94
2022-04-10,12.43,-4.71,-11.23,-7.01
2022-04-11,13.45,-7.63,-12.34,-9.47
2022-04-12,15.71,-11.22,-16.97,-13.02
2022-04-13,21.11,-9.69,-19.85,-14.66
2022-04-14,22.74,-7.94,-21.56,-13.72
2022-04-15,19.61,-6.42,-16.1,-11.34
2022-04-16,12.28,-5.76,-16.8,-9.98
2022-04-17,13.16,-1.48,-10.93,-6.22
2022-04-18,12.1,0.52,-11.81,-3.74
2022-04-19,18.23,-0.47,-4.85,-2.28
2022-04-20,18.47,-0.05,-7.6,-3.98
2022-04-21,11.07,0.76,-6.73,-1.77
2022-04-22,16.29,0.75,-5.39,-1.83
2022-04-23,18.3,1.35,-5.93,-1.17
2022-04-24,20.75,1.3,-4.88,-1.25
2022-04-25,16.81,2.36,-3.46,0.21
2022-04-26,8.92,2.21,-3.17,0.21
2022-04-27,15.82,2.78,-5.07,-1.06
2022-04-28,17.51,5.21,-4.43,0.56
2022-04-29,18.87,5.94,-1.76,1.51
2022-04-30,12.85,8.3,-1.57,2.05
2022-05-01,13.18,10.85,-1.83,4.61
2022-05-02,18.7,11.56,0.6,5.97
2022-05-03,20.23,13.1,2.25,6.89
2022-05-04,17.38,12.74,1.42,6.17
2022-05-05,10.47,13.95,3.07,7.95
2022-05-06,15.15,9.18,2.46,4.45
2022-05-07,13.94,5.59,-0.67,2.51
2022-05-08,16.72,1.98,-4.73,-1
2022-05-09,12.72,1.26,-5.24,-1.61
2022-05-10,18.96,4.38,-2.99,0.09
2022-05-11,23.91,8.84,-3.07,3.72
2022-05-12,20.21,7.64,0.5,4.21
2022-05-13,18.06,2.01,-4.26,-0.36
2022-05-14,15.85,6.23,-5.02,1.5
2022-05-15,16.67,11.79,0.89,5.93
2022-05-16,19.98,12.83,2.94,7.61
2022-05-17,19.57,7.29,-2.16,3.84
2022-05-18,8.96,7.68,-2.66,3.12
2022-05-19,13.55,2.87,-1.92,0.11
2022-05-20,15.08,3.59,-4.13,0.1
2022-05-21,17.66,6.6,-5.21,0.87
2022-05-22,21.67,9.28,-2.61,3.66
2022-05-23,17.6,10.3,-1.9,4.87
2022-05-24,15.74,11.26,0.7,5.84
2022-05-25,8.46,11.59,-0.17,6.4
2022-05-26,16.94,13.65,4.08,9.17
2022-05-27,11.73,12.99,4.1,8.46
2022-05-28,16,12.37,3.05,6.94
2022-05-29,15.52,10.21,2.76,6.03
2022-05-30,17.12,10.5,0.45,5.45
2022-05-31,24.76,13.07,-2.45,6.19
2022-06-01,22.31,13.84,2.9,8.36
2022-06-02,21.38,15.97,2.3,9.22
2022-06-03,14.76,12.95,2.28,8.66
2022-06-04,11.13,13.9,6.06,9.01
2022-06-05,10.2,11.93,3.87,7.98
2022-06-06,18.81,9.17,3.59,6.6
2022-06-07,19.68,13.59,3.75,8.03
2022-06-08,14.47,13.14,3.93,9
2022-06-09,16.01,14.83,4.15,10.28
2022-06-10,16.18,15.7,8.54,11.65
2022-06-11,17.4,14.65,6.77,10.63
2022-06-12,21.15,13.94,6.34,10.09
2022-06-13,13.74,9.52,0.78,5.06
2022-06-14,5.05,1.17,0.59,0.85
2022-06-15,18.6,11.79,1.54,6.47
2022-06-16,24.8,19.77,2.62,11.8
2022-06-17,22.71,24.53,7.82,15.24
2022-06-18,20.87,17.47,7.84,12.49
2022-06-19,20.47,13.87,6.34,9.61
2022-06-20,14.21,6.68,1.89,4.67
2022-06-21,21.18,14.41,5.94,9.31
2022-06-22,21.21,17.8,7.27,12.53
2022-06-23,31.51,15.08,3.12,10.55
2022-06-24,24.04,11.79,1.9,7.66
2022-06-25,28.08,16.64,1.7,9.61
2022-06-26,32.22,19.49,4.3,13.28
2022-06-27,30.17,22.78,9.69,17.62
2022-06-28,27.49,24.67,7.55,15.66
2022-06-29,17.84,14.11,5.23,9.94
2022-06-30,24.26,18,4.67,12.54
2022-07-01,28.86,20.54,8.32,14.92
2022-07-02,28.8,21.3,7.87,15.07
2022-07-03,9.98,14.86,9.34,11.19
2022-07-04,18.13,15.99,8.19,11.45
2022-07-05,27.25,17.5,6.84,12.63
2022-07-06,23.08,22.47,6.5,14.34
2022-07-07,21.73,20.54,9.91,15.61
2022-07-08,25.31,21.19,9.81,15.57
2022-07-09,26.12,20.48,8.41,14.61
2022-07-10,21.85,15.71,7.51,11.62
2022-07-11,30.61,21.37,6.53,15.09
2022-07-12,30.79,24.08,11.35,18
2022-07-13,19.35,22.23,11.87,16.52
2022-07-14,30.69,22.33,10.97,17.06
2022-07-15,21.52,23.5,12.53,18.51
2022-07-16,30.09,23.85,10.1,17.73
2022-07-17,28.77,24.4,12.8,19.08
2022-07-18,17.91,13.61,9.09,11.89
2022-07-19,29.42,20.4,7.99,13.88
2022-07-20,29.77,22.53,9.48,15.75
2022-07-21,27.97,23.12,8.84,16.2
2022-07-22,19.28,19.01,10.37,14.41
2022-07-23,26.35,22.44,10.45,16.91
2022-07-24,28.29,24.14,10.16,17.8
2022-07-25,24.22,20.89,12.19,16.6
2022-07-26,27.27,22.94,10.32,16.73
2022-07-27,27.18,24.47,11.37,18.07
2022-07-28,26.06,27.53,12.59,20.91
2022-07-29,25.95,27.52,16.54,21.49
2022-07-30,27.67,29.19,13.53,20.93
2022-07-31,28.64,26.87,11.48,19.5
2022-08-01,20.98,26.79,12.35,18.83
2022-08-02,27.71,21.86,9.97,16.3
2022-08-03,27.93,21.91,9,15.44
2022-08-04,24.2,20.25,9.28,15.18
2022-08-05,25.99,19.48,5.93,12.54
2022-08-06,26.21,19.12,4.62,12.55
2022-08-07,27.24,22.31,6.64,15
2022-08-08,27.46,24.4,10,18.1
2022-08-09,22.42,28.7,8.16,18.16
2022-08-10,9.67,26.23,14.29,19.03
2022-08-11,23.64,25.68,15.05,20.51
2022-08-12,18.56,28.35,13.13,20.68
2022-08-13,24.18,24.79,10.54,17.84
2022-08-14,26.75,22.7,7.48,15.93
2022-08-15,26.01,24.89,12.23,19.09
2022-08-16,24.96,25.89,13.84,19.76
2022-08-17,25.12,25.72,9.64,17.63
2022-08-18,24.15,27.06,10.21,18.29
2022-08-19,21.59,28.02,11.87,19.13
2022-08-20,16.75,26.86,12.73,19.95
2022-08-21,20.19,25.99,15.71,20.66
2022-08-22,19.19,27.77,11.94,20.45
2022-08-23,19.16,24.8,12.7,17.83
2022-08-24,13.91,19.02,11.2,14.55
2022-08-25,13.69,19.99,11.54,14.96
2022-08-26,18.28,20.11,11.56,14.75
2022-08-27,10.5,15.57,6.6,12.12
2022-08-28,22.56,17.77,3.57,10.33
2022-08-29,23.12,22.63,6.15,15.13
2022-08-30,23.08,27.05,12.48,19.56
2022-08-31,22.12,28.57,14.65,21.38
2022-09-01,20.81,25.98,12.91,18.96
2022-09-02,21.37,27.97,12.07,20.01
2022-09-03,13.54,31.17,11.74,20.66
2022-09-04,21.96,24.02,9.55,15.93
2022-09-05,22.06,22.02,9.41,14.77
2022-09-06,21.95,26.24,8.4,17.28
2022-09-07,17.29,25.66,10.02,17.61
2022-09-08,17.59,13.34,2.77,8.58
2022-09-09,18.63,13.59,1.44,6.2
2022-09-10,21.21,20.49,2.01,10.89
2022-09-11,13.82,21.75,4.75,12.22
2022-09-12,9.58,18.95,7.69,13.28
2022-09-13,11.25,19.11,8.59,13.48
2022-09-14,10.58,19.57,6.37,12.65
2022-09-15,13.99,19.15,6.81,12.5
2022-09-16,11.89,15.95,7.37,10.67
2022-09-17,18.51,16.02,4.08,10.06
2022-09-18,13.25,20.69,6.02,12.67
2022-09-19,13.17,15.46,2.69,9.29
2022-09-20,18.28,11.85,-0.74,4.63
2022-09-21,17.88,16.44,-1.67,6.87
2022-09-22,3.02,8.98,2.59,5.65
2022-09-23,8.44,12.91,4.26,7.48
2022-09-24,17.36,16.28,1.88,9.34
2022-09-25,17.44,19.93,5.53,12.26
2022-09-26,17.33,23.01,10,15.81
2022-09-27,16.71,23.55,11.74,16.67
2022-09-28,13.85,25.69,9.84,15.81
2022-09-29,5.59,14.55,6.84,10.17
2022-09-30,7.58,14.27,5.97,9.05
2022-10-01,14.19,15.56,6.48,9.92
2022-10-02,14.32,17.12,4.95,10.24
2022-10-03,15.17,20.71,6.56,12.29
2022-10-04,14.83,20.36,5.78,12.92
2022-10-05,14.6,19.71,5.72,12.89
2022-10-06,14.43,18.45,3.28,8.68
2022-10-07,13.81,18.93,3.15,9.76
2022-10-08,13.38,19.59,7.18,12.16
2022-10-09,13.95,18.34,4.75,10.58
2022-10-10,10.83,16.63,1.97,9.12
2022-10-11,14.35,13.18,1.07,7.18
2022-10-12,13.85,13.91,-0.1,6.55
2022-10-13,13.82,16.53,2.21,7.92
2022-10-14,12.75,15.11,1.01,7.05
2022-10-15,13.43,15.19,4.16,7.81
2022-10-16,13.14,20.16,4.4,10.99
2022-10-17,13.23,19.59,4.25,10.17
2022-10-18,12.77,19.77,5.23,10.54
2022-10-19,11.94,17.62,2.72,8.34
2022-10-20,5.64,11.55,1.79,6.08
2022-10-21,1.55,4.47,-1.07,2.09
2022-10-22,2.48,2.61,-3.55,-0.64
2022-10-23,7.2,-0.34,-8.4,-3.92
2022-10-24,2.5,-0.08,-7.32,-2.28
2022-10-25,4.08,0.92,-3.33,-1.27
2022-10-26,3.25,0.93,-5.35,-2.07
2022-10-27,2.96,1.12,-3.62,-1.52
2022-10-28,4.64,2.82,-3.22,-0.19
2022-10-29,7.26,5.66,0.71,2.02
